sentence,score
"Splendid work on <url>! Do you have a copy of that reference, or use the library's?",1.283787269
I look forward to your genre plan. What do you have in mind?,0.9339776501
"Thanks for the infomative reply -- I wasn't really questioning your putting the image in the infobox; appearance-wise I don't think it makes much difference. It is better, though, I think, to have the thumbnail indicator -- Is it possible to have that inside the infobox?",1.025409933
I asked it before but I'm asking it again: Was it a Basque state? Can we say that?,-0.8210445562
How do you know the author/uploader of <url> intended it to be licenced under the copyright licence that you attached to the file with <url> Are you clairvoyant or did the uploader tell you this was his wish?,-2.069084643
"And ""...definitions..."". What do you mean by ""...definitions...""?",-0.9052603241
A remarkably modern-sounding name for something being applied to articles on people who've been dead for centuries. You really think it's appropriate for <url> ?,-1.034692435
"Since this person made a sincere attempt to discuss the page, and the page in his opinion was relevent, you can remove this warning from his talk page? In the spirit of <url>, perhaps?",0.6424344858
"Hi Skully, I've been keeping an eye on your edits over the past few weeks, and I think you should be a admin. Is it alright if I nominated you to be an admin?",1.1314774909999998
Take a look at: <url> Baltimore's were ordered as Recon bomber/ Great Britain - this is the GR designation??,-0.4883665053
"Wow, you have a lot of gall, given you removed the West Wing discussion from your Talk Page with the edit summary ""Archiving crap"". Perhaps if your going to make unnecessary comments on people's talk pages, you should hold yourself to the same standard?",-1.296771637
"Multiple editors never occurred to me - I didn't think much about the boxes, and the blocking help page wasn't of much use. Of ""Block anonymous users only <url>, Prevent account creation <url>, Automatically block the last IP address used by this user, and any subsequent addresses they try to edit from <url>,"" which should I have checked?",0.5402513706000001
"<sigh> some people have no sense of humor. If I create <url>, do you suppose people will ignore it?",-0.4562078797
"If people want to know more about her, there's the article on her. Are you really meaning to argue that people could not fully understand the concept of imagism without seeing a picture of HD?",-1.351267456
"You seemed, to me, to be addressing all of us who were opposed to your merger. Do you know a different meaning for ""oddwater"" other than ""urine""?",-0.8562429412
"Okay. What, exactly, can I do about that?",-0.626771676
Good luck on your <url>. What time is <url> <url>?,0.8718958508
He's now been asked if he is ''the'' Alex Salmond and if not he should make that known. Imagine if he was?,-0.4936350724
"""Oh, that"", eh? So, you ''wrongly accused me of making death threats'', and that's all you have to say for yourself?",-0.9687485838
"I don't own any from Rousseau either, but I did know it was Grand Cru, just made a mistake! I notice above you and Stefan discussing the Langton's Classification Wines, I'm going to have a go at getting articles made for more of the exceptional level producers, I've just finished one on <url> - are you interested in working on any of them together?",0.9135165095
You support Scotland leaving the United Kingdom despite the fact most Scots do not? I am curious as to why?,-0.6633835203
You recently attached a <nowiki><person></nowiki> tag to an article about an Azeri poet. May I ask why?,0.8203018126999999
"I'm sorry, but I don't see the edit if you're referring to the <url> article. Are you referring to something else?",0.8969272414
Good shot of Danica's car qualifying at Japan. Were you able to see her win the race?,0.8301232748999999
"Aberayron, certainly. But Aberaryron ?",-0.6848890765000001
???,-0.7176602299
Blocking people who disagree with your edits is a very zionist approach. Why don't you try instead to justify why your material should stay in the lead?,-1.4144864069999998
Reply: I have just found your edits to the talk page of the above article - not impressive at all? I suggest that you take this to <url> and explain why his edits need to be reverted and not yours?,-0.6599356312
"If the Russia tricolor is not the flag of the Lokot Autonomy, than what is? Is the flag even available on Wikipedia?",-0.8445171526
"Thanks for adding the WSL windmill picture. I see you are in Belgium, any chance of adding more pictures to the various lists?",1.148906636
I am willing to try to discover the problem. What browser do you use?,0.8763037165
"Hi. I uploaded three very nice images in the <url>, can you please tell me what breed could that dog be?",1.381366864
"We already list Latvia, Lithuania and Estonia separately. Along with Belarus and Ukraine, that doesn't leave much of the USSR that was occupied, does it?",-0.4732115936
